model,score,timestep,number_of_edges_pos,number_of_edges_neg,test_agg,duplicate_edges,predictor,loss_func,method
GraphSage,0.453125,1386247840,8,8,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6419753086419753,1386247860,9,9,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3472222222222222,1386247880,12,12,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.2839506172839506,1386247900,9,9,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.29464285714285715,1386247920,8,7,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5414201183431953,1386247940,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3827160493827161,1386247960,9,9,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.19999999999999998,1386247980,5,5,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5029585798816568,1386248000,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5625,1386248020,8,8,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6511111111111111,1386248040,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5355555555555556,1386248060,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5867346938775511,1386248080,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.44,1386248100,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6222222222222222,1386248120,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5902777777777778,1386248140,12,12,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6274238227146814,1386248160,19,19,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5510204081632654,1386248180,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5443786982248521,1386248200,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6224489795918366,1386248220,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.8200000000000001,1386248240,10,10,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6683673469387755,1386248260,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5375,1386248280,20,20,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.39583333333333337,1386248300,12,12,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6088888888888888,1386248320,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.42374999999999996,1386248340,20,20,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4903047091412742,1386248360,19,19,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4097222222222222,1386248380,24,24,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4814049586776859,1386248400,22,22,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.529320987654321,1386248420,18,18,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.42999999999999994,1386248440,20,20,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.33999999999999997,1386248460,25,25,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.378099173553719,1386248480,22,22,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5359999999999999,1386248500,25,25,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.46440972222222227,1386248520,24,24,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3705621301775148,1386248540,26,26,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3535502958579882,1386248560,26,26,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3804994054696789,1386248580,29,29,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3485952133194589,1386248600,31,31,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.27469135802469136,1386248620,18,18,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.37603305785123964,1386248640,33,33,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.32291666666666663,1386248660,24,24,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.43209876543209874,1386248680,27,27,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.505859375,1386248700,32,32,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5400624349635796,1386248720,31,31,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4739368998628258,1386248740,27,27,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4506172839506173,1386248760,27,27,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.44000000000000006,1386248780,25,25,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5219976218787158,1386248800,29,29,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.49519890260631,1386248820,27,27,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.40397923875432523,1386248840,34,34,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.39965397923875434,1386248860,34,34,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.42639999999999995,1386248880,25,25,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3359375,1386248900,32,32,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5007396449704141,1386248920,26,26,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.35434007134363854,1386248940,29,29,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.42333333333333334,1386248960,30,30,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5377777777777778,1386248980,30,30,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.48000000000000004,1386249000,25,25,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.439375,1386249020,40,40,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.45408163265306123,1386249040,28,28,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6160249739854319,1386249060,31,31,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5340236686390533,1386249080,26,26,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4988662131519274,1386249100,21,21,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.567174515235457,1386249120,38,38,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4783737024221454,1386249140,34,34,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.44111111111111123,1386249160,30,30,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.42386831275720166,1386249180,27,27,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5953360768175583,1386249200,27,27,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3800131492439185,1386249220,39,39,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.39795918367346944,1386249240,42,42,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.41307523739956176,1386249260,37,37,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.43456790123456784,1386249280,45,45,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3911845730027548,1386249300,33,33,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.38313609467455617,1386249320,26,26,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5142857142857143,1386249340,35,35,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4016649323621228,1386249360,31,31,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4736328125,1386249380,32,32,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6080246913580247,1386249400,18,18,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.37999999999999995,1386249420,30,30,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5633333333333334,1386249440,30,30,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5548469387755102,1386249460,28,28,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4462809917355372,1386249480,33,33,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5213319458896982,1386249500,31,31,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.55126953125,1386249520,32,32,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.40665873959571935,1386249540,29,29,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4755859375,1386249560,32,32,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.38456632653061223,1386249580,28,28,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4668367346938776,1386249600,28,28,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4505723204994797,1386249620,31,31,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.45652173913043476,1386249640,46,46,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4996347699050402,1386249660,37,37,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4330612244897959,1386249680,35,35,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3077551020408163,1386249700,35,35,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.42143600416233096,1386249720,31,31,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.42857142857142855,1386249740,28,28,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.54820415879017,1386249760,23,23,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3875739644970414,1386249780,26,26,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.546875,1386249800,24,24,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.47187928669410145,1386249820,27,27,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4182825484764543,1386249840,19,19,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.391304347826087,1386249860,23,23,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5456,1386249880,25,25,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3964497041420118,1386249900,26,26,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.551984877126654,1386249920,23,23,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4272,1386249940,25,25,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4988662131519274,1386249960,21,21,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5361570247933884,1386249980,22,22,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.43621399176954734,1386250000,27,27,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3553719008264463,1386250020,11,11,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.27999999999999997,1386250040,10,10,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.39453125,1386250060,16,16,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.257617728531856,1386250080,19,19,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.537109375,1386250100,16,16,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4666666666666666,1386250120,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.43827160493827155,1386250140,18,18,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.474609375,1386250160,16,16,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.48444444444444446,1386250180,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4642857142857143,1386250200,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.43786982248520717,1386250220,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6094674556213018,1386250240,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.40306122448979587,1386250260,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5138888888888888,1386250280,18,18,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4533333333333333,1386250300,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3822222222222222,1386250320,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.40816326530612246,1386250340,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4876543209876543,1386250360,18,18,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5688888888888889,1386250380,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5867768595041323,1386250400,11,11,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5640138408304498,1386250420,17,17,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5825,1386250440,20,20,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.47107438016528924,1386250460,22,22,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.40392561983471076,1386250480,22,22,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.30812854442344045,1386250500,23,23,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.32249999999999995,1386250520,20,20,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6171875,1386250540,16,16,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4911242603550296,1386250560,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5562130177514792,1386250580,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3254437869822485,1386250600,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5511111111111111,1386250620,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.29777777777777775,1386250640,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5457063711911357,1386250660,19,19,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.44897959183673475,1386250680,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5474999999999999,1386250700,20,20,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5621301775147929,1386250720,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.49,1386250740,10,10,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6820987654320987,1386250760,18,18,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5102040816326531,1386250780,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4933333333333333,1386250800,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.3826530612244898,1386250820,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.32098765432098764,1386250840,9,9,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4948096885813149,1386250860,17,17,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5,1386250880,10,10,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.47933884297520657,1386250900,11,11,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.39940828402366857,1386250920,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5,1386250940,16,16,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.413265306122449,1386250960,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4970414201183432,1386250980,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.27083333333333337,1386251000,12,12,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5000000000000001,1386251020,12,12,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5069444444444445,1386251040,12,12,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5357142857142857,1386251060,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6686390532544378,1386251080,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.527681660899654,1386251100,17,17,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5866666666666667,1386251120,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6020761245674741,1386251140,17,17,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5022222222222222,1386251160,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.49609375,1386251180,16,16,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.41666666666666674,1386251200,12,12,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.37777777777777777,1386251220,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.6479591836734695,1386251240,14,14,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4462809917355372,1386251260,11,11,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.24074074074074076,1386251280,9,9,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.42148760330578505,1386251300,11,11,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.45454545454545453,1386251320,11,11,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5061728395061729,1386251340,9,9,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5702479338842975,1386251360,11,11,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4355555555555556,1386251380,15,15,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.44736842105263164,1386251400,19,19,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4691358024691358,1386251420,18,18,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4921875,1386251440,16,16,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.5029585798816567,1386251460,13,13,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.4152249134948097,1386251480,17,17,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.42361111111111105,1386251500,12,12,False,False,dotProduct,BCEWithLogits,temporal_edges
GraphSage,0.49826989619377166,1386251520,17,17,False,False,dotProduct,BCEWithLogits,temporal_edges
